DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,83,46,2,-1,3910151013,3,2341516188,AQI
2025-03-17 09:58:19-07:00,21.68,243.90300000000002,10.818,10.332,16.548,407.96,20.7,29.9,2.82,4.4,4.41,27.0,1,3.0,STAT,,,,6.8296
2025-03-17 09:59:19-07:00,21.68,243.98000000000002,10.125,9.2715,17.843999999999998,407.99,20.7,30.0,2.96,4.66,4.74,27.0,1,3.0,STAT,,,,7.296799999999999
2025-03-17 10:00:19-07:00,21.68,243.65,9.360000000000001,9.1245,17.747999999999998,408.0,20.7,29.9,3.73,5.62,5.68,26.0,1,3.0,STAT,,,,8.0456
2025-03-17 10:01:18-07:00,21.68,246.235,10.161,9.145500000000002,16.944,408.41,20.7,29.9,3.76,5.47,5.64,26.0,1,3.0,STAT,,,,7.7648
2025-03-17 10:02:18-07:00,21.68,243.95800000000003,9.558,8.9145,18.252,408.79,20.7,29.9,3.45,4.71,4.77,27.0,1,3.0,STAT,,,,7.4184
2025-03-17 10:03:19-07:00,21.68,226.776,9.423,9.807,16.043999999999997,408.93,20.7,30.0,3.51,5.31,5.57,28.0,1,2.0,STAT,,,,7.456799999999999
2025-03-17 10:04:19-07:00,21.68,239.723,9.333,10.489500000000001,14.831999999999999,408.97,20.7,29.9,3.84,5.52,5.64,28.0,1,2.0,STAT,,,,7.3824
2025-03-17 10:05:19-07:00,21.68,243.18800000000005,11.466000000000001,9.954,15.995999999999999,408.99,20.7,30.0,3.75,5.59,5.63,27.0,1,3.0,STAT,,,,7.671200000000001
2025-03-17 10:06:19-07:00,21.67,241.34000000000003,11.331,9.418500000000002,16.476,409.0,20.7,30.0,3.85,5.48,5.49,27.0,1,2.0,STAT,,,,7.6792
2025-03-17 10:07:19-07:00,21.67,241.12,8.757000000000001,9.618,16.608,409.0,20.7,30.0,3.16,4.84,4.85,28.0,1,3.0,STAT,,,,7.1936
2025-03-17 10:08:19-07:00,21.67,242.19800000000004,10.719000000000001,9.429,17.424,409.0,20.7,30.0,3.07,4.34,4.34,26.0,1,3.0,STAT,,,,6.956799999999999
2025-03-17 10:09:19-07:00,21.67,248.44600000000003,9.981,9.1875,17.195999999999998,409.0,20.7,29.9,3.22,5.02,5.02,27.0,1,3.0,STAT,,,,7.4552
2025-03-17 10:10:19-07:00,21.67,248.25900000000001,10.323,9.513000000000002,16.356,409.29,20.7,29.9,3.89,5.69,5.69,27.0,1,3.0,STAT,,,,7.823200000000001
2025-03-17 10:11:18-07:00,21.67,226.94100000000003,9.485999999999999,9.6495,16.104,409.75,20.7,30.0,4.08,5.75,6.1,27.0,1,2.0,STAT,,,,7.8208
2025-03-17 10:12:18-07:00,21.65,245.11300000000003,9.774,10.3425,13.895999999999999,409.91,20.7,30.0,4.26,5.65,5.95,27.0,1,2.0,STAT,,,,7.299200000000001
2025-03-17 10:13:19-07:00,21.65,245.20100000000002,10.044,9.429,16.331999999999997,409.97,20.7,30.0,3.97,5.66,6.07,27.0,1,3.0,STAT,,,,7.7943999999999996
2025-03-17 10:14:19-07:00,21.63,249.79900000000004,9.288,9.880500000000001,15.395999999999999,409.99,20.7,29.9,4.17,6.04,6.32,27.0,2,2.0,STAT,,,,7.911200000000001
2025-03-17 10:15:19-07:00,21.63,239.70100000000002,11.25,9.4605,15.372,410.0,20.7,30.0,4.2,5.84,5.98,26.0,1,2.0,STAT,,,,7.7463999999999995
2025-03-17 10:16:21-07:00,21.62,246.57600000000002,10.719000000000001,9.7965,16.764,410.09,20.7,30.0,3.76,5.28,5.42,28.0,2,2.0,STAT,,,,7.5768
2025-03-17 10:17:21-07:00,21.61,247.28000000000003,10.8,8.9355,17.964,410.26,20.7,30.0,3.92,6.22,6.27,28.0,1,3.0,STAT,,,,8.5688
2025-03-17 10:18:21-07:00,21.6,249.75500000000002,10.610999999999999,9.1875,19.043999999999997,410.01,20.7,30.0,3.97,6.4,6.41,27.0,2,3.0,STAT,,,,8.9288
2025-03-17 10:19:21-07:00,21.6,240.24000000000004,10.773000000000001,10.038,15.924,409.36,20.7,30.0,3.87,5.48,5.66,27.0,1,3.0,STAT,,,,7.5688
2025-03-17 10:20:21-07:00,21.6,232.10000000000002,10.89,9.807,15.6,409.58,20.7,30.0,3.57,5.43,5.52,26.0,2,2.0,STAT,,,,7.464
2025-03-17 10:21:21-07:00,21.6,243.727,10.629000000000001,9.387,16.331999999999997,410.18,20.7,30.0,4.21,5.89,5.92,27.0,1,2.0,STAT,,,,7.978399999999999
2025-03-17 10:22:22-07:00,21.6,239.217,10.026000000000002,9.7125,15.732,410.06,20.7,30.0,4.05,5.65,5.66,27.0,2,2.0,STAT,,,,7.6664
2025-03-17 10:23:22-07:00,21.6,246.80700000000002,10.593,10.111500000000001,16.068,410.02,20.7,30.0,3.72,5.67,5.68,26.0,1,2.0,STAT,,,,7.749600000000001
2025-03-17 10:24:22-07:00,21.6,239.23900000000003,10.170000000000002,10.395000000000001,16.439999999999998,410.01,20.7,30.0,3.91,6.0,6.0,27.0,1,3.0,STAT,,,,8.088000000000001
2025-03-17 10:25:22-07:00,21.6,247.258,10.656,9.2925,17.244,410.0,20.7,30.0,3.59,5.55,5.55,26.0,1,3.0,STAT,,,,7.888800000000001
2025-03-17 10:26:22-07:00,21.6,243.804,10.809,8.809500000000002,17.34,410.62,20.7,30.0,3.84,5.62,5.62,27.0,1,2.0,STAT,,,,7.964
2025-03-17 10:27:20-07:00,21.6,246.44400000000002,10.449,9.723,15.984,410.85,20.7,30.0,4.12,5.73,5.93,27.0,1,2.0,STAT,,,,7.780800000000001
2025-03-17 10:28:20-07:00,21.6,238.51300000000003,10.692,9.3345,17.976,410.95,20.7,30.1,4.2,5.96,6.14,28.0,1,3.0,STAT,,,,8.363199999999999
2025-03-17 10:29:20-07:00,21.6,244.61800000000002,11.295000000000002,10.3425,16.056,410.98,20.7,30.0,3.72,5.43,5.8,26.0,1,3.0,STAT,,,,7.555200000000001
2025-03-17 10:30:20-07:00,21.6,241.67000000000002,9.576,10.836,15.024,410.99,20.7,30.0,4.09,5.99,6.53,27.0,1,2.0,STAT,,,,7.796800000000001
2025-03-17 10:31:20-07:00,21.6,241.395,9.378,10.605,15.36,411.0,20.6,30.0,3.98,6.02,6.26,28.0,2,3.0,STAT,,,,7.888
2025-03-17 10:32:19-07:00,21.6,249.029,10.485000000000001,10.2585,16.092,411.58,20.7,30.0,4.03,5.54,5.66,27.0,1,3.0,STAT,,,,7.6504
2025-03-17 10:33:19-07:00,21.6,244.23300000000003,9.306000000000001,9.9855,16.656,411.85,20.7,30.0,4.11,6.38,6.42,28.0,1,2.0,STAT,,,,8.4352
2025-03-17 10:34:19-07:00,21.6,245.70700000000002,9.855,10.059000000000001,16.116,411.95,20.7,30.0,4.26,6.09,6.11,27.0,1,2.0,STAT,,,,8.0952
2025-03-17 10:35:20-07:00,21.6,250.65700000000004,10.026000000000002,10.143,17.628,411.98,20.7,30.0,3.99,5.72,5.73,27.0,1,3.0,STAT,,,,8.1016
2025-03-17 10:36:20-07:00,21.6,240.33900000000003,8.73,10.489500000000001,15.839999999999998,411.99,20.7,30.0,3.25,4.85,4.86,28.0,2,3.0,STAT,,,,7.048
2025-03-17 10:37:20-07:00,21.6,253.044,9.837,9.933000000000002,16.98,412.0,20.7,30.0,3.89,5.72,5.72,27.0,1,3.0,STAT,,,,7.9719999999999995
2025-03-17 10:38:20-07:00,21.6,248.512,9.882000000000001,9.555,16.139999999999997,412.0,20.7,30.0,3.35,5.49,5.49,27.0,1,3.0,STAT,,,,7.62
2025-03-17 10:39:20-07:00,21.6,249.711,9.513,10.815000000000001,15.084,412.0,20.6,30.0,2.96,5.08,5.08,28.0,1,3.0,STAT,,,,7.0808
2025-03-17 10:40:20-07:00,21.6,255.60700000000003,10.566,10.584000000000001,14.904,412.0,20.6,30.0,3.63,5.59,5.59,27.0,1,2.0,STAT,,,,7.452800000000001
2025-03-17 10:41:21-07:00,21.6,253.495,9.81,10.752,15.36,412.0,20.6,30.0,3.45,5.28,5.28,27.0,2,3.0,STAT,,,,7.296
2025-03-17 10:42:21-07:00,21.6,255.40900000000002,11.304,9.996,15.935999999999998,412.0,20.6,30.0,3.33,5.43,5.47,26.0,1,2.0,STAT,,,,7.5312
2025-03-17 10:43:21-07:00,21.6,248.10500000000005,11.133,9.870000000000001,16.896,412.0,20.7,30.0,3.8,5.4,5.42,26.0,1,3.0,STAT,,,,7.699200000000001
2025-03-17 10:44:21-07:00,21.6,244.64000000000001,11.16,10.563,16.535999999999998,412.0,20.7,30.0,4.0,5.63,5.78,26.0,1,3.0,STAT,,,,7.8112
2025-03-17 10:45:21-07:00,21.6,246.24600000000004,10.296,10.122000000000002,15.876,412.41,20.7,30.0,3.95,5.63,5.78,27.0,1,3.0,STAT,,,,7.679200000000001
2025-03-17 10:46:22-07:00,21.6,252.34000000000003,10.404,9.9225,17.256,412.79,20.6,30.0,4.12,5.85,5.9,27.0,0,3.0,STAT,,,,8.1312
2025-03-17 10:47:22-07:00,21.6,255.387,11.637,10.216500000000002,16.823999999999998,412.93,20.7,30.0,4.21,5.89,6.08,25.0,1,3.0,STAT,,,,8.076799999999999
2025-03-17 10:48:23-07:00,21.59,249.678,10.98,9.775500000000001,16.872,412.97,20.7,30.0,4.42,6.14,6.2,27.0,1,3.0,STAT,,,,8.2864
2025-03-17 10:49:23-07:00,21.6,254.001,10.746,10.2585,16.188,412.99,20.6,30.0,4.47,6.28,6.35,26.0,1,3.0,STAT,,,,8.261600000000001
2025-03-17 10:50:23-07:00,21.6,255.78300000000002,11.475,9.996,16.416,413.0,20.7,30.1,4.46,6.31,6.66,26.0,1,2.0,STAT,,,,8.3312
2025-03-17 10:51:23-07:00,21.59,245.223,12.231,9.911999999999999,16.512,413.0,20.6,30.0,4.11,6.06,6.32,25.0,1,3.0,STAT,,,,8.150400000000001
2025-03-17 10:52:23-07:00,21.59,250.19500000000002,10.746,10.206000000000001,15.18,413.0,20.7,30.1,4.15,6.19,6.39,26.0,1,2.0,STAT,,,,7.988000000000001
2025-03-17 10:53:24-07:00,21.59,242.473,9.189000000000002,9.513000000000002,16.692,413.0,20.6,30.1,4.42,6.41,6.68,27.0,2,3.0,STAT,,,,8.4664
2025-03-17 10:54:24-07:00,21.59,250.52500000000003,10.8,10.059000000000001,14.904,413.0,20.6,30.0,4.09,5.86,6.08,26.0,1,2.0,STAT,,,,7.668800000000001
2025-03-17 10:55:24-07:00,21.59,250.89900000000003,10.35,9.807,15.395999999999999,413.0,20.6,30.0,4.47,6.13,6.2,27.0,1,2.0,STAT,,,,7.9832
2025-03-17 10:56:24-07:00,21.6,258.137,10.098,10.6995,14.304,413.15,20.6,30.0,4.58,6.3,6.66,28.0,1,2.0,STAT,,,,7.9008
2025-03-17 10:57:24-07:00,21.6,249.20500000000004,10.287,10.006499999999999,16.98,413.7,20.6,30.0,4.17,6.05,6.41,27.0,1,3.0,STAT,,,,8.236
2025-03-17 10:58:23-07:00,21.6,246.04800000000003,10.53,10.6995,15.335999999999999,413.89,20.6,30.0,3.92,5.8,5.96,27.0,1,2.0,STAT,,,,7.707199999999999
2025-03-17 10:59:23-07:00,21.59,250.668,9.423,10.206000000000001,15.623999999999999,413.46,20.6,30.0,4.22,5.93,6.33,27.0,2,2.0,STAT,,,,7.8688
2025-03-17 11:00:23-07:00,21.59,246.05900000000003,9.036,10.5,16.104,413.36,20.6,30.0,4.11,6.37,6.49,28.0,1,3.0,STAT,,,,8.3168
2025-03-17 11:01:23-07:00,21.59,223.57500000000002,10.242,10.6995,16.247999999999998,413.21,20.7,30.0,3.95,5.99,6.03,27.0,1,3.0,STAT,,,,8.0416
2025-03-17 11:02:23-07:00,21.59,245.04700000000003,10.215,10.573500000000001,15.684,413.72,20.6,30.0,3.37,5.18,5.34,27.0,0,2.0,STAT,,,,7.2808
2025-03-17 11:03:25-07:00,21.59,246.95000000000002,10.332,10.458000000000002,16.068,413.9,20.6,30.0,3.39,5.64,5.9,27.0,1,2.0,STAT,,,,7.7256
2025-03-17 11:04:25-07:00,21.59,254.26500000000001,9.702,10.920000000000002,14.892,413.97,20.6,30.0,3.64,5.73,5.82,29.0,1,2.0,STAT,,,,7.5624
2025-03-17 11:05:25-07:00,21.59,245.59700000000004,9.702,10.668000000000001,16.619999999999997,413.79,20.6,30.1,3.54,5.31,5.39,28.0,1,3.0,STAT,,,,7.572
2025-03-17 11:06:25-07:00,21.59,246.477,10.188,11.13,16.668,413.93,20.6,30.1,3.67,5.32,5.58,27.0,1,3.0,STAT,,,,7.589600000000001
2025-03-17 11:07:25-07:00,21.59,247.23600000000002,8.370000000000001,10.269,16.704,413.97,20.6,30.0,4.0,5.68,5.9,29.0,1,3.0,STAT,,,,7.8848
2025-03-17 11:08:24-07:00,21.59,253.11,9.54,9.8595,16.608,413.99,20.6,30.0,4.0,5.89,5.96,28.0,1,2.0,STAT,,,,8.0336
2025-03-17 11:09:24-07:00,21.59,256.15700000000004,10.926,10.111500000000001,15.672,414.0,20.6,30.0,4.01,6.11,6.36,27.0,1,2.0,STAT,,,,8.022400000000001
2025-03-17 11:10:24-07:00,21.58,250.228,8.415,10.794,15.323999999999998,414.35,20.6,30.0,4.07,6.35,6.43,29.0,1,2.0,STAT,,,,8.1448
2025-03-17 11:11:24-07:00,21.59,253.737,11.007000000000001,11.256000000000002,14.831999999999999,414.77,20.6,30.0,4.46,6.61,6.63,27.0,1,2.0,STAT,,,,8.2544
2025-03-17 11:12:24-07:00,21.59,251.977,10.863000000000001,11.256000000000002,13.356,414.92,20.6,30.0,4.26,6.6,6.61,26.0,1,2.0,STAT,,,,7.9512
2025-03-17 11:13:24-07:00,21.59,249.17200000000003,10.917000000000002,11.298,14.112,414.97,20.6,30.0,4.17,6.41,6.41,26.0,1,2.0,STAT,,,,7.9504
2025-03-17 11:14:26-07:00,21.59,249.84300000000002,10.062,10.563,14.879999999999999,414.99,20.6,30.1,3.78,5.67,5.67,27.0,1,2.0,STAT,,,,7.5120000000000005
2025-03-17 11:15:26-07:00,21.59,249.568,9.395999999999999,11.193000000000001,14.808,415.0,20.6,30.1,4.01,5.94,6.1,27.0,1,2.0,STAT,,,,7.713600000000001
2025-03-17 11:16:26-07:00,21.58,252.186,10.737,10.762500000000001,15.252,415.0,20.6,30.1,3.91,5.63,5.76,26.0,1,2.0,STAT,,,,7.554400000000001
2025-03-17 11:17:27-07:00,21.58,245.20100000000002,11.178,11.256000000000002,14.975999999999999,415.0,20.6,30.1,3.97,5.71,5.86,26.0,1,3.0,STAT,,,,7.5632
2025-03-17 11:18:27-07:00,21.58,252.703,11.151000000000002,11.182500000000001,14.975999999999999,415.0,20.6,30.0,3.97,5.97,6.17,27.0,1,2.0,STAT,,,,7.7712
2025-03-17 11:19:27-07:00,21.58,258.41200000000003,12.078,10.7835,15.768,415.15,20.6,30.0,4.44,6.42,6.49,26.0,1,2.0,STAT,,,,8.2896
2025-03-17 11:20:27-07:00,21.58,254.12200000000004,10.566,10.689,16.548,415.09,20.6,30.0,4.73,6.58,6.6,27.0,1,3.0,STAT,,,,8.573599999999999
2025-03-17 11:21:27-07:00,21.58,252.186,9.594000000000001,11.0355,15.239999999999998,415.03,20.6,30.0,4.96,6.95,6.96,28.0,1,2.0,STAT,,,,8.608
2025-03-17 11:22:27-07:00,21.57,250.404,10.35,11.466000000000001,15.732,415.01,20.6,30.1,4.66,6.54,6.9,27.0,2,3.0,STAT,,,,8.3784
2025-03-17 11:23:27-07:00,21.57,251.98800000000003,10.548,11.949000000000002,14.988,415.09,20.6,30.0,4.4,6.53,6.69,26.0,1,3.0,STAT,,,,8.2216
2025-03-17 11:24:24-07:00,21.58,248.00600000000003,9.162,11.6655,14.184,415.46,20.6,30.1,4.04,6.38,6.78,28.0,0,2.0,STAT,,,,7.9408
2025-03-17 11:25:24-07:00,21.57,247.89600000000004,8.577,10.815000000000001,14.256,415.81,20.6,30.0,4.31,6.9,7.09,29.0,1,2.0,STAT,,,,8.371200000000002
2025-03-17 11:26:24-07:00,21.57,253.737,8.469000000000001,11.76,13.835999999999999,415.93,20.6,30.0,4.12,6.57,6.76,28.0,2,2.0,STAT,,,,8.0232
2025-03-17 11:27:24-07:00,21.57,256.11300000000006,9.045000000000002,11.529000000000002,13.668000000000001,415.76,20.6,30.0,3.87,6.11,6.21,28.0,1,2.0,STAT,,,,7.621600000000001
2025-03-17 11:28:24-07:00,21.57,252.428,10.305,12.474000000000002,13.104,415.27,20.6,30.0,4.15,6.2,6.24,27.0,1,3.0,STAT,,,,7.580800000000001
2025-03-17 11:29:24-07:00,21.57,256.641,11.034,11.76,14.04,415.09,20.6,30.0,3.97,5.84,6.0,26.0,1,2.0,STAT,,,,7.4799999999999995
2025-03-17 11:30:24-07:00,21.57,256.927,10.575000000000001,11.634,14.328,415.44,20.6,30.1,3.74,6.42,6.47,27.0,1,2.0,STAT,,,,8.0016
2025-03-17 11:31:24-07:00,21.57,253.11,9.612,11.109,15.035999999999998,415.8,20.6,30.1,3.87,6.01,6.03,28.0,1,2.0,STAT,,,,7.815199999999999
2025-03-17 11:32:24-07:00,21.57,250.71200000000002,11.475,10.825500000000002,15.743999999999998,415.93,20.6,30.1,3.84,5.83,5.84,26.0,2,2.0,STAT,,,,7.8128
2025-03-17 11:33:24-07:00,21.57,227.81,10.287,10.773,15.491999999999999,415.98,20.6,30.1,3.78,5.94,6.26,28.0,2,3.0,STAT,,,,7.8504000000000005
2025-03-17 11:34:26-07:00,21.56,246.64200000000002,8.946,11.613000000000001,13.931999999999999,415.99,20.6,30.0,4.01,6.21,6.46,29.0,1,2.0,STAT,,,,7.7544
2025-03-17 11:35:26-07:00,21.55,250.877,8.64,11.76,14.016,416.0,20.6,30.1,3.97,6.28,6.51,29.0,1,2.0,STAT,,,,7.827200000000001
2025-03-17 11:36:26-07:00,21.55,247.08200000000002,10.701,10.647,16.788,416.0,20.6,30.1,4.4,6.52,6.65,27.0,1,3.0,STAT,,,,8.5736
2025-03-17 11:37:26-07:00,21.54,247.09300000000002,10.566,11.004000000000001,15.276,416.29,20.6,30.1,3.96,5.84,6.2,26.0,1,2.0,STAT,,,,7.7272
2025-03-17 11:38:26-07:00,21.53,247.89600000000004,9.558,11.7285,13.284,416.1,20.6,30.1,4.1,6.24,6.47,27.0,2,2.0,STAT,,,,7.648800000000001
2025-03-17 11:39:26-07:00,21.52,247.75300000000001,9.9,11.907,13.776,416.04,20.6,30.1,4.29,6.34,6.41,27.0,1,2.0,STAT,,,,7.8272
2025-03-17 11:40:26-07:00,21.51,244.40900000000002,10.08,12.1905,13.392,416.01,20.6,30.1,4.1,5.79,6.03,27.0,1,2.0,STAT,,,,7.3104000000000005
2025-03-17 11:41:26-07:00,21.51,246.026,10.215,11.172,15.6,416.0,20.6,30.1,4.07,5.88,6.09,26.0,1,2.0,STAT,,,,7.824
2025-03-17 11:42:26-07:00,21.5,250.83300000000003,9.621,12.3585,14.172,416.0,20.6,30.1,3.96,5.99,6.26,27.0,1,2.0,STAT,,,,7.626400000000001
2025-03-17 11:43:27-07:00,21.5,259.094,10.917000000000002,11.991,15.203999999999999,416.0,20.6,30.1,4.03,6.09,6.18,25.0,0,3.0,STAT,,,,7.9128
2025-03-17 11:44:28-07:00,21.5,253.60500000000005,10.610999999999999,11.508000000000001,15.54,416.44,20.6,30.1,4.19,6.38,6.45,26.0,1,3.0,STAT,,,,8.212
2025-03-17 11:45:27-07:00,21.5,247.61,10.935,11.613000000000001,15.143999999999998,416.63,20.6,30.1,3.87,5.84,5.86,26.0,1,3.0,STAT,,,,7.700799999999999
2025-03-17 11:46:27-07:00,21.5,248.83100000000002,11.016,11.6655,14.399999999999999,416.79,20.6,30.1,3.71,5.52,5.99,26.0,1,2.0,STAT,,,,7.295999999999999
2025-03-17 11:47:27-07:00,21.5,250.88800000000003,11.178,10.9305,14.76,416.31,20.6,30.1,4.3,6.24,6.39,26.0,1,2.0,STAT,,,,7.944000000000001
2025-03-17 11:48:28-07:00,21.5,246.85100000000003,10.737,11.4765,14.196,416.11,20.6,30.0,4.12,6.08,6.54,26.0,1,2.0,STAT,,,,7.703200000000001
2025-03-17 11:49:28-07:00,21.5,245.69600000000003,11.124,11.8545,14.268,416.04,20.6,30.1,4.02,5.98,6.13,27.0,1,2.0,STAT,,,,7.637600000000001
2025-03-17 11:50:28-07:00,21.5,239.96500000000003,10.71,12.0015,14.652000000000001,416.55,20.6,30.1,4.01,6.09,6.52,26.0,2,2.0,STAT,,,,7.8024000000000004
2025-03-17 11:51:28-07:00,21.5,252.978,9.828,11.9595,13.524,416.84,20.6,30.1,3.87,5.8,6.03,27.0,1,2.0,STAT,,,,7.344799999999999
2025-03-17 11:52:28-07:00,21.5,248.644,10.242,12.2535,14.16,416.94,20.6,30.1,4.06,6.27,6.42,27.0,1,2.0,STAT,,,,7.848000000000001
2025-03-17 11:53:28-07:00,21.5,258.973,10.503,12.411000000000001,13.02,416.98,20.6,30.1,3.74,5.28,5.64,26.0,1,2.0,STAT,,,,6.828
2025-03-17 11:54:29-07:00,21.5,254.69400000000002,11.097,12.138000000000002,12.6,416.38,20.6,30.1,3.85,5.04,5.26,27.0,1,2.0,STAT,,,,6.552
2025-03-17 11:55:25-07:00,21.5,246.136,9.954,11.025,14.315999999999999,416.14,20.6,30.1,3.93,5.58,5.66,27.0,1,1.0,STAT,,,,7.3272
2025-03-17 11:56:25-07:00,21.5,242.84700000000004,10.071,10.647,15.756,416.05,20.6,30.1,4.13,5.54,5.56,27.0,1,2.0,STAT,,,,7.583200000000001
2025-03-17 11:57:25-07:00,21.5,228.536,10.692,9.2085,18.072,416.02,20.6,30.1,4.36,5.48,5.48,29.0,3,3.0,STAT,,,,7.9984
2025-03-17 11:58:25-07:00,21.5,243.012,11.007000000000001,11.235,14.399999999999999,416.01,20.6,30.1,4.51,5.82,6.02,26.0,1,2.0,STAT,,,,7.5360000000000005
2025-03-17 11:59:25-07:00,21.5,248.79800000000003,11.241,11.718,14.616,416.15,20.6,30.1,4.19,5.83,5.89,26.0,1,3.0,STAT,,,,7.587200000000001
2025-03-17 12:00:27-07:00,21.5,251.35000000000002,12.834,11.4765,15.443999999999999,416.35,20.6,30.1,4.39,6.18,6.2,25.0,1,2.0,STAT,,,,8.0328
2025-03-17 12:01:27-07:00,21.5,248.501,11.079,11.151,15.06,416.77,20.6,30.1,3.79,5.7,5.93,27.0,1,2.0,STAT,,,,7.572000000000001
2025-03-17 12:02:27-07:00,21.5,246.345,10.791,11.770500000000002,14.664,416.92,20.6,30.1,4.2,6.39,6.61,27.0,1,2.0,STAT,,,,8.0448
2025-03-17 12:03:27-07:00,21.5,237.54500000000002,10.629000000000001,11.2665,15.864,416.97,20.6,30.1,4.03,6.13,6.23,26.0,1,3.0,STAT,,,,8.0768
2025-03-17 12:04:27-07:00,21.5,244.53000000000003,10.206,11.434500000000002,15.491999999999999,417.47,20.6,30.1,3.86,5.88,5.92,27.0,1,2.0,STAT,,,,7.8024
2025-03-17 12:05:27-07:00,21.5,229.72400000000002,10.754999999999999,10.9725,15.216,417.81,20.6,30.1,3.83,5.34,5.77,27.0,2,3.0,STAT,,,,7.315200000000001
2025-03-17 12:06:27-07:00,21.5,238.44700000000003,10.512,11.886000000000001,14.639999999999999,417.93,20.6,30.1,3.36,4.95,5.11,27.0,1,2.0,STAT,,,,6.888
2025-03-17 12:07:27-07:00,21.5,242.95700000000002,11.610000000000001,12.568500000000002,14.04,417.98,20.6,30.1,3.53,5.0,5.05,26.0,1,3.0,STAT,,,,6.808
2025-03-17 12:08:28-07:00,21.5,243.46300000000002,10.232999999999999,12.5475,13.656,417.99,20.6,30.1,3.78,5.72,6.0,28.0,1,2.0,STAT,,,,7.3072
2025-03-17 12:09:28-07:00,21.5,243.078,10.512,11.718,14.915999999999999,418.0,20.6,30.1,4.27,6.12,6.21,27.0,1,2.0,STAT,,,,7.879200000000001
2025-03-17 12:10:30-07:00,21.5,245.66300000000004,10.71,12.2955,13.908,418.0,20.6,30.1,4.1,6.22,6.25,27.0,1,2.0,STAT,,,,7.7576
2025-03-17 12:11:30-07:00,21.5,240.086,10.647,11.770500000000002,15.143999999999998,418.0,20.6,30.1,3.88,6.15,6.16,27.0,1,2.0,STAT,,,,7.9488
2025-03-17 12:12:30-07:00,21.5,240.28400000000002,11.259,12.4845,14.339999999999998,418.0,20.6,30.1,4.13,5.86,5.87,26.0,1,2.0,STAT,,,,7.556000000000001
2025-03-17 12:13:30-07:00,21.5,248.29200000000003,10.026000000000002,11.602500000000001,16.068,418.0,20.6,30.1,4.01,5.93,6.14,27.0,1,3.0,STAT,,,,7.9576
2025-03-17 12:14:30-07:00,21.5,233.22200000000004,10.359,12.033000000000001,16.836,418.0,20.6,30.1,4.04,6.09,6.65,27.0,1,3.0,STAT,,,,8.2392
2025-03-17 12:15:31-07:00,21.5,242.693,10.863000000000001,12.138000000000002,15.312,418.0,20.6,30.1,4.2,5.8,6.5,27.0,1,3.0,STAT,,,,7.7024
2025-03-17 12:16:31-07:00,21.5,244.519,10.098,11.0775,15.239999999999998,418.0,20.6,30.1,4.15,5.69,6.04,27.0,1,2.0,STAT,,,,7.6000000000000005
2025-03-17 12:17:31-07:00,21.5,246.895,11.286,12.18,14.447999999999999,418.0,20.6,30.1,4.12,5.59,5.7,25.0,1,2.0,STAT,,,,7.3616
2025-03-17 12:18:31-07:00,21.5,240.636,10.845,11.382,15.527999999999999,418.0,20.6,30.1,4.11,5.69,5.82,26.0,1,3.0,STAT,,,,7.6576
2025-03-17 12:19:32-07:00,21.5,240.68000000000004,12.879000000000001,11.3295,15.156,417.71,20.6,30.1,4.07,5.93,6.46,25.0,2,2.0,STAT,,,,7.7752
2025-03-17 12:20:32-07:00,21.5,241.40600000000003,10.179,11.413499999999999,14.04,417.41,20.6,30.1,4.17,6.19,6.37,28.0,1,2.0,STAT,,,,7.760000000000001
2025-03-17 12:21:31-07:00,21.5,224.279,11.205,11.067,15.611999999999998,417.49,20.6,30.1,4.09,5.76,5.82,26.0,2,3.0,STAT,,,,7.7303999999999995
2025-03-17 12:22:31-07:00,21.5,250.26100000000002,12.447000000000001,12.054,14.352,417.82,20.6,30.1,4.21,5.8,6.09,26.0,1,2.0,STAT,,,,7.5104
2025-03-17 12:23:31-07:00,21.5,240.61400000000003,10.107000000000001,12.3585,12.228,417.94,20.6,30.1,3.63,5.63,5.89,27.0,1,2.0,STAT,,,,6.9496
2025-03-17 12:24:31-07:00,21.5,236.48900000000003,11.448,12.768,13.632,417.98,20.6,30.1,3.87,6.0,6.09,25.0,1,2.0,STAT,,,,7.526400000000001
2025-03-17 12:25:32-07:00,21.5,241.27400000000003,12.132000000000001,12.736500000000001,13.464,417.99,20.6,30.1,4.42,6.47,6.58,25.0,1,2.0,STAT,,,,7.8688
2025-03-17 12:26:29-07:00,21.5,238.348,11.781,12.39,13.02,417.77,20.6,30.1,4.38,6.23,6.43,25.0,1,2.0,STAT,,,,7.588000000000001
2025-03-17 12:27:29-07:00,21.5,249.26000000000002,10.8,11.8335,14.556000000000001,417.92,20.6,30.0,3.81,5.75,5.82,27.0,1,2.0,STAT,,,,7.5112000000000005
2025-03-17 12:28:29-07:00,21.49,242.85800000000003,10.728,11.886000000000001,15.491999999999999,417.97,20.5,30.1,3.76,5.8,5.9,26.0,1,3.0,STAT,,,,7.7383999999999995
2025-03-17 12:29:29-07:00,21.5,241.64800000000002,10.557,11.907,15.684,417.99,20.6,30.1,3.86,5.64,5.67,27.0,1,3.0,STAT,,,,7.6488
2025-03-17 12:30:29-07:00,21.49,238.52400000000003,10.620000000000001,12.1485,13.703999999999999,417.54,20.6,30.1,3.91,5.76,5.77,26.0,0,2.0,STAT,,,,7.3488
